0, 19
1, 4
0, 15
1, 0
0, 11
0, 17
0, 7
0, 13
0, 3
0, 9
0, 1
0, 5
1, 16
1, 8
1, 20
1, 12
1, 22
1, 14
1, 18
1, 10
1, 1
1, 5
1, 3
1, 9
1, 7
1, 13
1, 11
1, 17
1, 15
1, 2
1, 19
1, 6


	
	
	
	
	
